text,font_size,bold,alignment,x,y,casing,page,label
3-8,8.0,1,centered,297.5,571.3668212890625,lower,2,Body
English Language,8.0,1,centered,270.6494140625,581.6500244140625,title,2,Body
Arts (ELA),8.0,1,centered,283.2177734375,591.9332275390625,lower,2,Body
Grades,8.0,1,left,371.1962890625,566.7965087890625,title,2,Body
3-8,8.0,1,left,378.0517578125,577.0797119140625,lower,2,Body
Math,8.0,1,left,374.6240234375,587.3629150390625,title,2,Body
High School,8.0,1,left,443.75,566.7965087890625,title,2,Body
English Language,8.0,1,left,432.32421875,577.0797119140625,title,2,Body
Arts (ELA),8.0,1,left,445.4638671875,587.3629150390625,lower,2,Body
High School,8.0,1,left,524.873046875,571.9381103515625,title,2,Body
Math,8.0,1,left,536.8701171875,582.2213134765625,title,2,Body
Enrollment of students with disabilities for performance,8.0,0,left,39.8486328125,613.5702514648438,lower,2,Body
accountability,8.0,0,left,39.8486328125,623.8534545898438,lower,2,Body
87,8.0,0,centered,298.642578125,618.7118530273438,lower,2,Body
86,8.0,0,left,379.765625,618.7118530273438,lower,2,Body
Less Than 30**,8.0,0,left,438.6083984375,618.7118530273438,title,2,Body
Less Than 30**,8.0,0,left,519.7314453125,618.7118530273438,title,2,Body
Score on performance index,8.0,0,left,39.8486328125,651.2753295898438,lower,2,Body
123,8.0,0,centered,296.9287109375,651.2753295898438,lower,2,Body
150,8.0,0,left,377.48046875,651.2753295898438,lower,2,Body
**,8.0,0,left,460.888671875,651.2753295898438,lower,2,Body
**,8.0,0,left,542.01171875,651.2753295898438,lower,2,Body
State target for 2007-08,8.0,0,left,39.8486328125,678.6972045898438,lower,2,Body
101,8.0,0,centered,296.9287109375,678.6972045898438,lower,2,Body
110,8.0,0,left,377.48046875,678.6972045898438,lower,2,Body
124,8.0,0,left,458.603515625,678.6972045898438,lower,2,Body
134,8.0,0,left,539.7265625,678.6972045898438,lower,2,Body
Meets State target?,8.0,0,left,39.8486328125,706.1190795898438,lower,2,Body
Yes,8.0,0,centered,296.9287109375,706.1190795898438,title,2,Body
Yes,8.0,0,left,377.48046875,706.1190795898438,title,2,Body
**,8.0,0,left,460.888671875,706.1190795898438,lower,2,Body
**,8.0,0,left,542.01171875,706.1190795898438,lower,2,Body
Made AYP?,8.0,0,left,39.8486328125,733.5409545898438,lower,2,Body
Yes,8.0,0,centered,296.9287109375,733.5409545898438,title,2,Body
Yes,8.0,0,left,377.48046875,733.5409545898438,title,2,Body
**,8.0,0,left,460.888671875,733.5409545898438,lower,2,Body
**,8.0,0,left,542.01171875,733.5409545898438,lower,2,Body
** A performance index score is provided only if at least 30 students with disabilities are reported in the first row.,8.0,0,left,11.2841796875,755.2499389648438,lower,2,Body
page 3 of 7,10.0,0,left,538.0,822.25,lower,3,Body
Sun May 02 00:24:42 EDT 2010    420807040000,10.0,0,left,6.0,822.25,lower,3,Body
New York State Education Department,5.7,1,left,63.8427734375,13.74072265625,title,3,Body
Special Education,8.0,1,left,63.8427734375,32.43330001831055,title,3,Body
School District Data Profile for,8.0,1,left,63.8427734375,42.71650314331055,lower,3,Body
Lafayette Central School District,8.0,1,left,63.8427734375,52.99970626831055,title,3,Body
Vocational and Educational Services for Individuals with Disabilities,5.7,1,left,63.8427734375,73.15478515625,lower,3,Body
Indicator 4: Suspensions/Expulsions,10.3,1,left,6.7138671875,98.23894500732422,title,3,H2
Long-term Suspension Rate,8.0,1,left,167.24609375,132.04554748535156,lower,3,Body
2007-08,8.0,1,left,491.73828125,132.04554748535156,lower,3,Body
Number of students with disabilities suspended out-of-school for more than 10 days,8.0,0,left,39.8486328125,153.68255615234375,lower,3,Body
1,8.0,0,left,503.1640625,153.68255615234375,lower,3,Body
Number of students with disabilities enrolled on December 3,8.0,0,left,39.8486328125,181.10443115234372,lower,3,Body
168,8.0,0,left,499.1650390625,181.10443115234372,lower,3,Body
Percent of students with disabilities suspended out-of-school for more than 10 days,8.0,0,left,39.8486328125,208.52630615234372,lower,3,Body
0.6%,8.0,0,left,496.8798828125,208.52630615234372,lower,3,Body
State target for 2007-08,8.0,0,left,39.8486328125,235.94818115234372,lower,3,Body
2.7% or lower,8.0,0,left,482.0263671875,235.94818115234372,lower,3,Body
Meets State target?,8.0,0,left,39.8486328125,263.3700561523437,lower,3,Body
Yes,8.0,0,left,499.1650390625,263.3700561523437,title,3,Body
Indicator 5: School-age Least Restrictive Environment (LRE),10.3,1,left,6.7138671875,295.33367919921875,lower,3,H2
2007-2008,8.0,1,left,371.1962890625,329.1402587890625,lower,3,Body
Number of students with disabilities ages,8.0,0,left,39.8486328125,350.7772827148437,lower,3,Body
6-21 on December 3,8.0,0,left,39.8486328125,361.06048583984375,lower,3,Body
162,8.0,0,left,382.6220703125,355.9188842773437,lower,3,Body
Percent of students with disabilities in general,8.0,1,centered,208.9501953125,382.8414306640625,lower,3,Body
education program for:,8.0,1,centered,250.654296875,393.1246337890625,lower,3,Body
In,8.0,1,left,422.6123046875,396.5523681640625,title,3,Body
separate,8.0,1,left,411.7578125,406.8355712890625,lower,3,Body
schools / facilities,8.0,1,left,395.76171875,417.1187744140625,lower,3,Body
In,8.0,1,left,519.7314453125,396.5523681640625,title,3,Body
Other,8.0,1,left,512.8759765625,406.8355712890625,title,3,Body
Settings,8.0,1,left,509.4482421875,417.1187744140625,title,3,Body
80% or,8.0,1,left,210.6640625,409.1207275390625,lower,3,Body
more of,8.0,1,left,210.0927734375,419.4039306640625,lower,3,Body
the day,8.0,1,left,210.6640625,429.6871337890625,lower,3,Body
40 to 79%,8.0,1,centered,272.9345703125,414.8336181640625,lower,3,Body
of the day,8.0,1,centered,273.505859375,425.1168212890625,lower,3,Body
Less than,8.0,1,left,341.4892578125,409.1207275390625,lower,3,Body
40% of,8.0,1,left,346.0595703125,419.4039306640625,lower,3,Body
the day,8.0,1,left,346.0595703125,429.6871337890625,lower,3,Body
Percent of students ages 6-21 in each setting,8.0,0,left,39.8486328125,451.32415771484375,lower,3,Body
77.8%,8.0,0,left,212.94921875,451.32415771484375,lower,3,Body
18.5%,8.0,0,centered,280.361328125,451.32415771484375,lower,3,Body
3.7%,8.0,0,left,350.05859375,451.32415771484375,lower,3,Body
0%,8.0,0,left,420.8984375,451.32415771484375,lower,3,Body
0%,8.0,0,left,518.017578125,451.32415771484375,lower,3,Body
State target for 2007-08,8.0,0,left,39.8486328125,478.74603271484375,lower,3,Body
More than 53.1%,8.0,0,left,195.2392578125,478.74603271484375,lower,3,Body
No State Target,8.0,0,centered,265.5078125,478.74603271484375,title,3,Body
Less than 24.6%,8.0,0,left,331.77734375,478.74603271484375,lower,3,Body
Less than 6.8%,8.0,0,left,401.474609375,478.74603271484375,lower,3,Body
No State Target,8.0,0,left,498.0224609375,478.74603271484375,title,3,Body
Meets State target?,8.0,0,left,39.8486328125,506.16790771484375,lower,3,Body
Yes,8.0,0,left,217.51953125,506.16790771484375,title,3,Body
Not Applicable,8.0,0,centered,267.2216796875,506.16790771484375,title,3,Body
Yes,8.0,0,left,352.9150390625,506.16790771484375,title,3,Body
Yes,8.0,0,left,420.3271484375,506.16790771484375,title,3,Body
Not Applicable,8.0,0,left,499.736328125,506.16790771484375,title,3,Body
Indicator 6: Preschool Least Restrictive Environment (LRE),10.3,1,left,6.7138671875,538.1315307617188,lower,3,H2
The data for this indicator are not presented because the LRE reporting categories for preschool children with disabilities are under review by the United States Department of,8.0,0,centered,11.2841796875,571.8661499023438,lower,3,Body
Education.,8.0,0,left,11.2841796875,582.1493530273438,title,3,Body
page 4 of 7,10.0,0,left,538.0,822.25,lower,4,Body
Sun May 02 00:24:42 EDT 2010    420807040000,10.0,0,left,6.0,822.25,lower,4,Body
New York State Education Department,5.7,1,left,63.8427734375,13.74072265625,title,4,Body
Special Education,8.0,1,left,63.8427734375,32.43330001831055,title,4,Body
School District Data Profile for,8.0,1,left,63.8427734375,42.71650314331055,lower,4,Body
Lafayette Central School District,8.0,1,left,63.8427734375,52.99970626831055,title,4,Body
Vocational and Educational Services for Individuals with Disabilities,5.7,1,left,63.8427734375,73.15478515625,lower,4,Body
Indicator 7: Preschool Outcomes,10.3,1,left,6.7138671875,98.23894500732422,title,4,H2
"If data are not provided for this indicator, see the schedule posted at http://www.vesid.nysed.gov/sedcar/sppschedule.html for the school year in which this school district will",8.0,0,left,11.2841796875,140.54290771484375,lower,4,Body
report data for this indicator.,8.0,0,left,11.2841796875,150.82611083984375,lower,4,Body
2007-08,8.0,1,left,448.3203125,166.89418029785156,lower,4,Body
Positive,8.0,1,left,364.3408203125,188.6031646728516,title,4,Body
Social - Emotional,8.0,1,left,344.9169921875,198.8863677978516,title,4,Body
Skills,8.0,1,left,367.7685546875,209.1695709228516,title,4,Body
Acquisition and,8.0,1,left,424.8974609375,188.6031646728516,lower,4,Body
Use of Knowledge,8.0,1,left,421.4697265625,198.8863677978516,lower,4,Body
& Skills,8.0,1,left,438.6083984375,209.1695709228516,title,4,Body
Use of,8.0,1,left,526.5869140625,182.8902740478516,lower,4,Body
Appropriate Behaviors,8.0,1,left,498.0224609375,193.1734771728516,title,4,Body
to Meet,8.0,1,left,523.73046875,203.4566802978516,lower,4,Body
their Needs,8.0,1,left,517.4462890625,213.7398834228516,lower,4,Body
Number of preschool students with disabilities evaluated for progress between entry into,8.0,0,left,39.8486328125,235.37689208984372,lower,4,Body
preschool special education and exit from preschool special education,8.0,0,left,39.8486328125,245.66009521484372,lower,4,Body
Percent of preschool students with disabilities who demonstrate improvement,8.0,0,left,39.8486328125,273.0819702148437,lower,4,Body
State target for 2007-08,8.0,0,left,39.8486328125,300.5038452148437,lower,4,Body
To Be Established,8.0,0,left,348.916015625,300.5038452148437,title,4,Body
To Be Established,8.0,0,left,424.326171875,300.5038452148437,title,4,Body
To Be Established,8.0,0,left,508.3056640625,300.5038452148437,title,4,Body
Meets State target?,8.0,0,left,39.8486328125,327.9257202148437,lower,4,Body
Indicator 8: Parental Involvement,10.3,1,left,6.7138671875,359.88934326171875,title,4,H2
"If data are not provided for this indicator, see the schedule posted at http://www.vesid.nysed.gov/sedcar/sppschedule.html for the school year in which this school district will",8.0,0,left,11.2841796875,393.62396240234375,lower,4,Body
report data for this indicator.,8.0,0,left,11.2841796875,403.90716552734375,lower,4,Body
2007-08,8.0,1,left,491.73828125,419.9752197265625,lower,4,Body
Number of completed parent surveys returned,8.0,0,left,39.8486328125,441.61224365234375,lower,4,Body
Percent of parents who reported that schools facilitated parent involvement to improve services and results for,8.0,0,left,39.8486328125,469.03411865234375,lower,4,Body
students with disabilities,8.0,0,left,39.8486328125,479.31732177734375,lower,4,Body
State target for 2007-08,8.0,0,left,39.8486328125,506.73919677734375,lower,4,Body
87.5% or higher,8.0,0,left,479.169921875,506.73919677734375,lower,4,Body
Meets State target?,8.0,0,left,39.8486328125,534.1610717773438,lower,4,Body
Indicator 9: Disproportionality - Identification for Special Education,10.3,1,left,6.7138671875,566.1246948242188,lower,4,H2
2007-08,8.0,1,left,491.73828125,599.9312744140625,lower,4,Body
Did the school district have disproportionate representation of racial and ethnic groups in special education and,8.0,0,left,39.8486328125,621.5682983398438,lower,4,Body
"related services that was the result of inappropriate policies, practices and procedures?",8.0,0,left,39.8486328125,631.8515014648438,lower,4,Body
No,8.0,0,left,500.3076171875,626.7098999023438,title,4,Body
State target for 2007-08,8.0,0,left,39.8486328125,663.8436889648438,lower,4,Body
No school districts will have disproportionality,8.0,0,left,428.896484375,653.5604858398438,lower,4,Body
"that is the result of inappropriate policies,",8.0,0,left,437.4658203125,663.8436889648438,lower,4,Body
practices and procedures.,8.0,0,left,463.7451171875,674.1268920898438,lower,4,Body
Meets State target?,8.0,0,left,39.8486328125,695.8358764648438,lower,4,Body
Yes,8.0,0,left,499.1650390625,695.8358764648438,title,4,Body
Date the district reported correction of noncompliance for this indicator if it did not meet the State target,8.0,0,left,39.8486328125,723.2577514648438,lower,4,Body
Not Applicable,8.0,0,left,481.455078125,723.2577514648438,title,4,Body
page 5 of 7,10.0,0,left,538.0,822.25,lower,5,Body
Sun May 02 00:24:42 EDT 2010    420807040000,10.0,0,left,6.0,822.25,lower,5,Body
New York State Education Department,5.7,1,left,63.8427734375,13.74072265625,title,5,Body
Special Education,8.0,1,left,63.8427734375,32.43330001831055,title,5,Body
School District Data Profile for,8.0,1,left,63.8427734375,42.71650314331055,lower,5,Body
Lafayette Central School District,8.0,1,left,63.8427734375,52.99970626831055,title,5,Body
Vocational and Educational Services for Individuals with Disabilities,5.7,1,left,63.8427734375,73.15478515625,lower,5,Body
Indicator 10A: Disproportionality in Specific Disability Categories,10.3,1,left,6.7138671875,98.23894500732422,lower,5,H2
2007-08,8.0,1,left,491.73828125,132.04554748535156,lower,5,Body
Did the school district have disproportionate representation of racial and ethnic groups in specific disability categories,8.0,0,left,39.8486328125,153.68255615234375,lower,5,Body
"that was the result of inappropriate policies, practices and procedures?",8.0,0,left,39.8486328125,163.96575927734375,lower,5,Body
No,8.0,0,left,500.3076171875,158.82415771484375,title,5,Body
State target for 2007-08,8.0,0,left,39.8486328125,195.95794677734372,lower,5,Body
No school districts will have disproportionality,8.0,0,left,428.896484375,185.67474365234372,lower,5,Body
"that is the result of inappropriate policies,",8.0,0,left,437.4658203125,195.95794677734372,lower,5,Body
practices and procedures.,8.0,0,left,463.7451171875,206.24114990234372,lower,5,Body
Meets State target?,8.0,0,left,39.8486328125,227.95013427734372,lower,5,Body
Yes,8.0,0,left,499.1650390625,227.95013427734372,title,5,Body
Date the district reported correction of noncompliance for this indicator if it did not meet the State target,8.0,0,left,39.8486328125,255.37200927734372,lower,5,Body
Not Applicable,8.0,0,left,481.455078125,255.37200927734372,title,5,Body
Indicator 10B: Disproportionality in Special Education Placements,10.3,1,left,6.7138671875,281.62274169921875,lower,5,H2
2007-08,8.0,1,left,491.73828125,315.4293212890625,lower,5,Body
Did the school district have disproportionate representation of racial and ethnic groups in particular settings that was,8.0,0,left,39.8486328125,337.0663452148437,lower,5,Body
"the result of inappropriate policies, practices and procedures?",8.0,0,left,39.8486328125,347.3495483398437,lower,5,Body
No,8.0,0,left,500.3076171875,342.2079467773437,title,5,Body
State target for 2007-08,8.0,0,left,39.8486328125,379.34173583984375,lower,5,Body
No school districts will have disproportionality,8.0,0,left,428.896484375,369.05853271484375,lower,5,Body
"that is the result of inappropriate policies,",8.0,0,left,437.4658203125,379.34173583984375,lower,5,Body
practices and procedures.,8.0,0,left,463.7451171875,389.62493896484375,lower,5,Body
Meets State target?,8.0,0,left,39.8486328125,411.33392333984375,lower,5,Body
Yes,8.0,0,left,499.1650390625,411.33392333984375,title,5,Body
Date the district reported correction of noncompliance for this indicator if it did not meet the State target,8.0,0,left,39.8486328125,438.75579833984375,lower,5,Body
Not Applicable,8.0,0,left,481.455078125,438.75579833984375,title,5,Body
Indicator 11: Timely Evaluations (Child Find),10.3,1,left,6.7138671875,465.0065307617188,title,5,H2
"If data are not provided for this indicator, see the schedule posted at http://www.vesid.nysed.gov/sedcar/sppschedule.html for the school year in which this school district will",8.0,0,left,11.2841796875,498.74114990234375,lower,5,Body
report data for this indicator.,8.0,0,left,11.2841796875,509.02435302734375,lower,5,Body
2007-08,8.0,1,left,491.73828125,525.0924072265625,lower,5,Body
Preschool,8.0,1,left,447.7490234375,541.0885009765625,title,5,Body
School-age,8.0,1,left,527.158203125,541.0885009765625,lower,5,Body
"Number of students for whom parental consent to evaluate was received (July 1, 2007 to June 30, 2008)",8.0,0,left,39.8486328125,562.7255249023438,lower,5,Body
Number of students whose evaluations were completed within the State established timeline,8.0,0,left,39.8486328125,590.1473999023438,lower,5,Body
"Number of children whose evaluations were not completed within State established time lines, but for reasons that",8.0,0,left,39.8486328125,617.5692749023438,lower,5,Body
are considered to be in compliance with State requirements,8.0,0,left,39.8486328125,627.8524780273438,lower,5,Body
Compliance Rate [Line 2 divided by (Line 1 minus Line 3)*100],8.0,0,left,39.8486328125,655.2743530273438,lower,5,Body
State target for 2007-08,8.0,0,left,39.8486328125,682.6962280273438,lower,5,Body
100%,8.0,0,left,455.17578125,682.6962280273438,lower,5,Body
100%,8.0,0,left,536.298828125,682.6962280273438,lower,5,Body
Meets State target?,8.0,0,left,39.8486328125,710.1181030273438,lower,5,Body
page 6 of 7,10.0,0,left,538.0,822.25,lower,6,Body
Sun May 02 00:24:42 EDT 2010    420807040000,10.0,0,left,6.0,822.25,lower,6,Body
New York State Education Department,5.7,1,left,63.8427734375,13.74072265625,title,6,Body
Special Education,8.0,1,left,63.8427734375,32.43330001831055,title,6,Body
School District Data Profile for,8.0,1,left,63.8427734375,42.71650314331055,lower,6,Body
Lafayette Central School District,8.0,1,left,63.8427734375,52.99970626831055,title,6,Body
Vocational and Educational Services for Individuals with Disabilities,5.7,1,left,63.8427734375,73.15478515625,lower,6,Body
Indicator 12: Early Childhood Transition,10.3,1,left,6.7138671875,98.23894500732422,title,6,H2
"If data are not provided for this indicator, see the schedule posted at http://www.vesid.nysed.gov/sedcar/sppschedule.html for the school year in which this school district will",8.0,0,left,11.2841796875,131.97357177734375,lower,6,Body
report data for this indicator.,8.0,0,left,11.2841796875,142.25677490234375,lower,6,Body
2007-08,8.0,1,left,491.73828125,158.32484436035156,lower,6,Body
Number of children who were served in Part C and referred to Part B for eligibility determination,8.0,0,left,39.8486328125,179.96185302734375,lower,6,Body
0**,8.0,0,left,499.1650390625,179.96185302734375,lower,6,Body
Number of those referred determined to be NOT eligible and whose eligibilities were determined prior to their third,8.0,0,left,39.8486328125,207.38372802734372,lower,6,Body
birthday,8.0,0,left,39.8486328125,217.66693115234372,lower,6,Body
**,8.0,0,left,501.4501953125,212.52532958984372,lower,6,Body
Number of those found eligible who had an IEP developed and implemented by their third birthday,8.0,0,left,39.8486328125,245.08880615234372,lower,6,Body
**,8.0,0,left,501.4501953125,245.08880615234372,lower,6,Body
Number of children for whom delays in determination of eligibility or delays in implementing the IEP were caused by,8.0,0,left,39.8486328125,272.5106811523437,lower,6,Body
"reasons that are in ""in compliance"" with State requirements",8.0,0,left,39.8486328125,282.7938842773437,lower,6,Body
**,8.0,0,left,501.4501953125,277.6522827148437,lower,6,Body
Compliance Rate [Line 3 divided by (Line 1 minus Line 2 minus Line 4) *100],8.0,0,left,39.8486328125,310.2157592773437,lower,6,Body
**,8.0,0,left,501.4501953125,310.2157592773437,lower,6,Body
State target for 2007-08,8.0,0,left,39.8486328125,337.6376342773437,lower,6,Body
100%,8.0,0,left,495.7373046875,337.6376342773437,lower,6,Body
Meets State target?,8.0,0,left,39.8486328125,365.05950927734375,lower,6,Body
**,8.0,0,left,501.4501953125,365.05950927734375,lower,6,Body
** 0 children referred from EI.,8.0,0,left,11.2841796875,386.76849365234375,lower,6,Body
Indicator 13: Secondary Transition,10.3,1,left,6.7138671875,407.3063354492188,title,6,H2
"If data are not provided for this indicator, see the schedule posted at http://www.vesid.nysed.gov/sedcar/sppschedule.html for the school year in which this school district will",8.0,0,left,11.2841796875,441.04095458984375,lower,6,Body
report data for this indicator.,8.0,0,left,11.2841796875,451.32415771484375,lower,6,Body
2007-08,8.0,1,left,491.73828125,467.3922119140625,lower,6,Body
Number of IEPs reviewed for students ages 15 and above,8.0,0,left,39.8486328125,489.02923583984375,lower,6,Body
"Percent of IEPs of students ages 15 and above that include coordinated, measurable, annual IEP goals and transition",8.0,0,left,39.8486328125,516.4511108398438,lower,6,Body
services that will reasonably enable the student to meet the post-secondary goals,8.0,0,left,39.8486328125,526.7343139648438,lower,6,Body
State target for 2007-08,8.0,0,left,39.8486328125,554.1561889648438,lower,6,Body
100%,8.0,0,left,495.7373046875,554.1561889648438,lower,6,Body
Meets State target?,8.0,0,left,39.8486328125,581.5780639648438,lower,6,Body
Date the district reported correction of noncompliance for this indicator,8.0,0,left,39.8486328125,608.9999389648438,lower,6,Body
page 7 of 7,10.0,0,left,538.0,822.25,lower,7,Body
Sun May 02 00:24:42 EDT 2010    420807040000,10.0,0,left,6.0,822.25,lower,7,Body
New York State Education Department,5.7,1,left,63.8427734375,13.74072265625,title,7,Body
Special Education,8.0,1,left,63.8427734375,32.43330001831055,title,7,Body
School District Data Profile for,8.0,1,left,63.8427734375,42.71650314331055,lower,7,Body
Lafayette Central School District,8.0,1,left,63.8427734375,52.99970626831055,title,7,Body
Vocational and Educational Services for Individuals with Disabilities,5.7,1,left,63.8427734375,73.15478515625,lower,7,Body
Indicator 14: Post-School Outcomes,10.3,1,left,6.7138671875,98.23894500732422,title,7,H2
"Data for this indicator will be posted beginning June 2008, in accordance with the schedule posted at http://www.vesid.nysed.gov/sedcar/sppschedule.html .",8.0,0,left,11.2841796875,131.97357177734375,lower,7,Body
2007-08,8.0,1,left,491.73828125,148.04164123535156,lower,7,Body
Number of students interviewed to assess post-school outcomes one year after leaving high school,8.0,0,left,39.8486328125,169.67864990234375,lower,7,Body
"Percent of students who had IEPs, are no longer in secondary school, and who have been enrolled in some type of",8.0,0,left,39.8486328125,197.10052490234372,lower,7,Body
post-secondary school AND have been competitively employed within one year of leaving high school,8.0,0,left,39.8486328125,207.38372802734372,lower,7,Body
"Percent of students who had IEPs, are no longer in secondary school, and who have been enrolled in some type of",8.0,0,left,39.8486328125,234.80560302734372,lower,7,Body
post-secondary school within one year of leaving high school,8.0,0,left,39.8486328125,245.08880615234372,lower,7,Body
"Percent of students who had IEPs, are no longer in secondary school, and have been competitively employed within",8.0,0,left,39.8486328125,272.5106811523437,lower,7,Body
one year of leaving high school,8.0,0,left,39.8486328125,282.7938842773437,lower,7,Body
"Percent of students who had IEPs, are no longer in secondary school, and who have been enrolled in some type of",8.0,0,left,39.8486328125,310.2157592773437,lower,7,Body
"post-secondary school, have been competitively employed, or both, within one year of leaving high school (sum of",8.0,0,left,39.8486328125,320.4989624023437,lower,7,Body
the three percentages above),8.0,0,left,39.8486328125,330.7821655273437,lower,7,Body
State target for 2007-08,8.0,0,left,39.8486328125,358.2040405273437,lower,7,Body
92%,8.0,0,left,498.0224609375,358.2040405273437,lower,7,Body
Meets State target?,8.0,0,left,39.8486328125,385.62591552734375,lower,7,Body
Buchanan Announces Office Hours In Wauchula,11.0,1,left,45.34999847412109,10.971031188964844,title,1,H1
"Washington, DC -- Congressman Vern Buchanan announced today that a member of his staff",12.0,0,centered,42.79999923706055,103.94801330566406,lower,1,Body
"will hold open office hours in January.  Constituents with questions, comments, or concerns",12.0,0,centered,42.79999923706055,118.94801330566406,lower,1,Body
regarding a federal matter are encouraged to attend open office hours to share their views or,12.0,0,centered,42.79999923706055,133.94801330566406,lower,1,Body
"seek assistance.  Buchanan’s field representative, Kirstin Minor will be available to meet with",12.0,0,centered,42.79999923706055,148.94801330566406,lower,1,Body
area residents:,12.0,0,left,42.79999923706055,163.94801330566406,lower,1,Body
"Tuesday, January 15, 2007",12.0,0,left,42.79999923706055,223.9480133056641,title,1,Body
11:00 a.m. to 1:00 p.m.,12.0,0,left,42.79999923706055,238.9480133056641,lower,1,Body
"412 West Orange Street, Room 202",12.0,0,left,42.79999923706055,268.9480285644531,title,1,Body
"Wauchula, Florida 33873",12.0,0,left,42.79999923706055,283.9480285644531,title,1,Body
"For additional information, please call Kirstin at (941) 747-9081.",12.0,0,left,42.79999923706055,343.9480285644531,lower,1,Body
1 / 1,8.0,0,left,522.3400268554688,801.81201171875,lower,1,Body
Parsippany -Troy Hills STEM Pathways,28.0,1,centered,125.8207015991211,37.369590759277344,lower,1,H1
Mission Statement: To provide PTHSD high school students with the opportunity to,14.0,0,left,80.32749938964844,88.69420623779297,lower,1,Body
"concentrate their studies, beyond those required in high school, in the areas of science,",12.0,0,centered,80.3275146484375,108.7464599609375,lower,1,Body
"technology, engineering, and mathematics, and expose students to relevant real world",12.0,0,centered,80.3275146484375,123.00213623046876,lower,1,Body
"experiences through project work, conferences and presentations to enhance their high school",12.0,0,centered,80.3275146484375,137.2578125,lower,1,Body
experience.,12.0,0,left,80.3275146484375,151.51348876953125,lower,1,Body
PATHWAY OPTIONS,15.3,0,centered,240.1786956787109,438.1753845214844,upper,1,H2
REGULAR PATHWAY,15.3,1,left,117.1802978515625,467.7545776367188,upper,1,Body
●,11.0,0,left,74.78160095214844,502.58599853515625,lower,1,Body
4 credits of Math,11.0,0,left,99.43699645996094,502.58599853515625,lower,1,Body
●,11.0,0,left,74.78157043457031,516.094970703125,lower,1,Body
4 credits of Science,11.0,0,left,99.43699645996094,516.094970703125,lower,1,Body
●,11.0,0,left,74.78157043457031,529.60400390625,lower,1,Body
4 credits of STEM-designated electives,11.0,0,left,99.43699645996094,529.60400390625,lower,1,Body
●,11.0,0,left,74.78157043457031,543.113037109375,lower,1,Body
Maintain an overall 2.85 GPA,11.0,0,left,99.43699645996094,543.113037109375,lower,1,Body
●,11.0,0,left,74.78157043457031,556.6220092773438,lower,1,Body
Participate in a minimum of 3 STEM,11.0,0,left,99.43699645996094,556.6220092773438,lower,1,Body
presentations/conferences each year,11.0,0,left,99.437744140625,570.1309814453125,lower,1,Body
with a required minimum total of 12,11.0,0,left,99.437744140625,583.6400146484375,lower,1,Body
presentations/conferences throughout,11.0,0,left,99.437744140625,597.1490478515625,lower,1,Body
the 4 years . *,11.0,0,left,99.437744140625,610.6580200195312,lower,1,Body
●,11.0,0,left,74.78231048583984,624.1669921875,lower,1,Body
Join and actively participate in a,11.0,0,left,99.43773651123048,624.1669921875,lower,1,Body
STEM-related extracurricular activity or,11.0,0,left,99.43848419189452,637.676025390625,lower,1,Body
club every year of attendance. -,11.0,0,left,99.43848419189452,651.1849975585938,lower,1,Body
DISTINCTION PATHWAY,15.3,1,left,351.7226867675781,467.7545776367188,upper,1,Body
●,11.0,0,centered,320.7744140625,484.5746765136719,lower,1,Body
4 credits of Math - At least one math,11.0,0,left,345.4298095703125,484.5746765136719,lower,1,Body
course should be an AP Math class.,11.0,0,left,345.4305725097656,498.0836791992188,lower,1,Body
●,11.0,0,centered,320.775146484375,511.5926513671875,lower,1,Body
4 credits of Science- At least one,11.0,0,left,345.4305725097656,511.5926513671875,lower,1,Body
science course should be an AP,11.0,0,left,345.43133544921875,525.1016845703125,lower,1,Body
Science class.,11.0,0,left,345.43133544921875,538.6107177734375,lower,1,Body
●,11.0,0,centered,320.7759094238281,552.1196899414062,lower,1,Body
4 credits of STEM-designated electives,11.0,0,left,345.43133544921875,552.1196899414062,lower,1,Body
- One must be a Computer,11.0,0,left,345.4320983886719,565.628662109375,lower,1,Body
Science/Technology Class,11.0,0,left,345.4320983886719,579.1376953125,title,1,Body
●,11.0,0,centered,320.7766418457031,592.646728515625,lower,1,Body
Maintain an overall 3.5 GPA,11.0,0,left,345.4320678710937,592.646728515625,lower,1,Body
●,11.0,0,centered,320.7766418457031,606.1557006835938,lower,1,Body
Participate in a minimum of 3 STEM,11.0,0,left,345.4320678710937,606.1557006835938,lower,1,Body
presentations/conferences a year with a,11.0,0,left,345.4328308105469,619.6646728515625,lower,1,Body
required minimum total of 12,11.0,0,left,345.4328308105469,633.1737060546875,lower,1,Body
presentations/conferences throughout,11.0,0,left,345.4328308105469,646.6827392578125,lower,1,Body
the 4 years.,11.0,0,left,345.4328308105469,660.1917114257812,lower,1,Body
●,11.0,0,centered,320.77740478515625,673.70068359375,lower,1,Body
Join and actively participate in a,11.0,0,left,345.4328308105469,673.70068359375,lower,1,Body
STEM-related extracurricular activity or,11.0,0,left,345.43359375,687.209716796875,lower,1,Body
club every year of attendance.,11.0,0,left,345.43359375,700.71875,lower,1,Body
●,11.0,0,centered,320.7781677246094,714.2277221679688,lower,1,Body
Either participate in an internship or,11.0,0,left,345.43359375,714.2277221679688,lower,1,Body
design and implement a community,11.0,0,left,345.4343566894531,727.7366943359375,lower,1,Body
impact project.,11.0,0,left,345.4343566894531,741.2457275390625,lower,1,Body
